,id,frac
5130,WOS:A1978EQ62400025,6.0
5131,WOS:A1978ES14800197,6.0
5132,WOS:A1978GZ87100120,6.0
5133,WOS:A1978EX18300937,6.0
5134,WOS:A1978ER88500114,6.0
5135,WOS:A1978EL18500279,6.0
5136,WOS:A1978EL98400018,6.0
5137,WOS:A1978EH10700002,6.0
5138,WOS:A1978EL90100015,6.0
5139,WOS:A1978ES45403099,6.0
5140,WOS:A1978EU94600060,6.0
5141,WOS:A1978FG82200009,6.0
5142,WOS:A1978ES98800026,6.0
5143,WOS:A1978EK39500019,6.0
5144,WOS:A1978EX18302847,6.0
5145,WOS:A1978FY31500019,6.0
5146,WOS:A1978GA34900002,6.0
5147,WOS:A1978EL17800033,6.0
5148,WOS:A1978ES45403351,6.0
5149,WOS:A1978EX18302656,6.0
5150,WOS:A1978FC68800282,6.0
5151,WOS:A1978EM41900006,6.0
5152,WOS:A1978FU28800007,6.0
5153,WOS:A1978EV26300061,6.0
5154,WOS:A1978FV45400431,6.0
5155,WOS:A1978FD16000011,6.0
5156,WOS:A1978EN07800005,6.0
5157,WOS:A1978EP04700106,6.0
5158,WOS:A1978EY72100014,6.0
5159,WOS:A1978FL95000015,6.0
5160,WOS:A1978FU43200019,6.0
5161,WOS:A1978FB41000037,6.0
5162,WOS:A1978ET67900008,6.0
5163,WOS:A1978GK25000006,6.0
5164,WOS:A1978EU18300004,6.0
5165,WOS:A1978EX26300008,6.0
5166,WOS:A1978FQ52800095,6.0
5167,WOS:A1978GE13900001,6.0
5168,WOS:A1978EL33300001,6.0
5169,WOS:A1978FV44200011,6.0
5170,WOS:A1978FV54600783,6.0
5171,WOS:A1978FJ92400005,6.0
5172,WOS:A1978FD44500023,6.0
5173,WOS:A1978EP04700742,6.0
5174,WOS:A1978FY26300001,6.0
5175,WOS:A1978FM52600019,6.0
5176,WOS:A1978ET06400001,6.0
5177,WOS:A1978EU86100015,6.0
5178,WOS:A1978EV40700021,6.0
5179,WOS:A1978FF27400005,6.0
5180,WOS:A1978GB92300556,6.0
5181,WOS:A1978FN98900076,6.0
5182,WOS:A1978FW81800006,6.0
5183,WOS:A1978FL84900004,6.0
5184,WOS:A1978FP31200027,6.0
5185,WOS:A1978FD60600006,6.0
5186,WOS:A1978GB78600002,6.0
5187,WOS:A1978EN23300284,6.0
5188,WOS:A1978ES45403081,6.0
5189,WOS:A1978GD77300345,6.0
5190,WOS:A1978FX64300033,6.0
5191,WOS:A1978EN23300647,6.0
5192,WOS:A1978FN12600012,6.0
5193,WOS:A1978FJ73800057,6.0
5194,WOS:A1978EZ98600096,6.0
5195,WOS:A1978FY77300022,6.0
5196,WOS:A1978EP04700013,6.0
5197,WOS:A1978FX48600009,6.0
5198,WOS:A1978EV49700006,6.0
5199,WOS:A1978EU18300016,6.0
5200,WOS:A1978EU84600001,6.0
5201,WOS:A1978EQ67700060,6.0
5202,WOS:A1978EW63800028,6.0
5203,WOS:A1978GC61800017,6.0
5204,WOS:A1978FL95000016,6.0
5205,WOS:A1978FA90600010,6.0
5206,WOS:A1978EY69700005,6.0
5207,WOS:A1978FY95700006,6.0
5208,WOS:A1978FZ96300005,6.0
5209,WOS:A1978FS52200006,6.0
5210,WOS:A1978EP04700601,6.0
5211,WOS:A1978EU58100015,6.0
5212,WOS:A1978ES45401572,6.0
5213,WOS:A1978FV45400941,6.0
5214,WOS:A1978EN44600027,6.0
5215,WOS:A1978FV54600153,6.0
5216,WOS:A1978EU89401633,6.0
5217,WOS:A1978EU12800002,6.0
5218,WOS:A1978FM76600013,6.0
5219,WOS:A1978ES65400009,6.0
5220,WOS:A1978EZ09000034,6.0
5221,WOS:A1978EV53300026,6.0
5222,WOS:A1978FF18600001,6.0
5223,WOS:A1978ES70800564,6.0
5224,WOS:A1978FZ13900005,6.0
5225,WOS:A1978GJ17700044,6.0
5226,WOS:A1978ER33100016,6.0
5227,WOS:A1978EY12000006,6.0
5228,WOS:A1978EW48400029,6.0
5229,WOS:A1978FW08100014,6.0
5230,WOS:A1978EV11700231,6.0
5231,WOS:A1978FR79400007,6.0
5232,WOS:A1978EW90000009,6.0
5233,WOS:A1978EK50900047,6.0
5234,WOS:A1978FK31400050,6.0
5235,WOS:A1978EX52700002,6.0
5236,WOS:A1978EM58100001,6.0
5237,WOS:A1978EU21900005,6.0
5238,WOS:A1978EM51700009,6.0
5239,WOS:A1978EK52700009,6.0
5240,WOS:A1978FE01600003,6.0
5241,WOS:A1978FW14400048,6.0
5242,WOS:A1978FD93200006,6.0
5243,WOS:A1978FD81600001,6.0
5244,WOS:A1978EU19400010,6.0
5245,WOS:A1978EX18301330,6.0
5246,WOS:A1978EV97400025,6.0
5247,WOS:A1978EX66700110,6.0
5248,WOS:A1978FA79500029,6.0
5249,WOS:A1978FS22200889,6.0
5250,WOS:A1978EW90800003,6.0
5251,WOS:A1978ES34700036,6.0
5252,WOS:A1978FW09700024,6.0
5253,WOS:A1978FE81600003,6.0
5254,WOS:A1978FX07500012,6.0
5255,WOS:A1978FN31400004,6.0
5256,WOS:A1978FK74800010,6.0
5257,WOS:A1978FC43100017,6.0
5258,WOS:A1978FB22100003,6.0
5259,WOS:A1978FK87700010,6.0
5260,WOS:A1978FC43400020,6.0
5261,WOS:A1978EJ56100003,6.0
5262,WOS:A1978ER88500055,6.0
5263,WOS:A1978EU29000001,6.0
5264,WOS:A1978EG45500432,6.0
5265,WOS:A1978EH38000016,6.0
5266,WOS:A1978EK39700001,6.0
5267,WOS:A1978FY91700014,6.0
5268,WOS:A1978FE45000021,6.0
5269,WOS:A1978FM60300028,6.0
5270,WOS:A1978EF37300040,6.0
5271,WOS:A1978FN49100001,6.0
5272,WOS:A1978EW22800030,6.0
5273,WOS:A1978ER24100103,6.0
5274,WOS:A1978EJ55100048,6.0
5275,WOS:A1978FE31200001,6.0
5276,WOS:A1978FJ51800005,6.0
5277,WOS:A1978GB57400014,6.0
5278,WOS:A1978FN03100009,6.0
5279,WOS:A1978FV45401270,6.0
5280,WOS:A1978GA57900164,6.0
5281,WOS:A1978FL40100002,6.0
5282,WOS:A1978FJ50500008,6.0
5283,WOS:A1978EN18900026,6.0
5284,WOS:A1978FN21000001,6.0
5285,WOS:A1978EZ13700643,6.0
5286,WOS:A1978EQ07100025,6.0
5287,WOS:A1978FD90200091,6.0
5288,WOS:A1978EG45500612,6.0
5289,WOS:A1978FH94400004,6.0
5290,WOS:A1978EY54100021,6.0
5291,WOS:A1978EQ86800020,6.0
5292,WOS:A1978FS01000003,6.0
5293,WOS:A1978EM86300002,5.983870967741935
5294,WOS:A1978EZ98000027,5.9714285714285715
5295,WOS:A1978FL47500001,5.9655172413793105
5296,WOS:A1978EJ16700002,5.9655172413793105
5297,WOS:A1978FA23200002,5.964285714285714
5298,WOS:A1978FD00900020,5.9523809523809526
5299,WOS:A1978EY16600008,5.947368421052632
5300,WOS:A1978EM12800030,5.944444444444445
5301,WOS:A1978EK91200010,5.944444444444445
5302,WOS:A1978EM76500009,5.933333333333334
5303,WOS:A1978FD88800012,5.933333333333334
5304,WOS:A1978ET02800022,5.933333333333334
5305,WOS:A1978EH62600006,5.933333333333334
5306,WOS:A1978FM37500012,5.928571428571429
5307,WOS:A1978FD11000016,5.928571428571429
5308,WOS:A1978FB62000002,5.923076923076923
5309,WOS:A1978FH37100012,5.916666666666667
5310,WOS:A1978EW26200001,5.916666666666667
5311,WOS:A1978FJ88100045,5.916666666666667
5312,WOS:A1978EL47700020,5.913043478260869
5313,WOS:A1978FQ44400018,5.909090909090909
5314,WOS:A1978EZ22800012,5.9
5315,WOS:A1978EH74900004,5.9
5316,WOS:A1978FK66100007,5.888888888888889
5317,WOS:A1978FK72200003,5.888888888888889
5318,WOS:A1978EQ77900002,5.888888888888889
5319,WOS:A1978FE24300017,5.888888888888889
5320,WOS:A1978FN67200016,5.888888888888889
5321,WOS:A1978EJ41100015,5.888888888888889
5322,WOS:A1978FA11800110,5.888888888888889
5323,WOS:A1978FN23800009,5.888888888888889
5324,WOS:A1978FW16100011,5.888888888888889
5325,WOS:A1978FE05100011,5.888888888888889
5326,WOS:A1978EW20400004,5.884615384615385
5327,WOS:A1978FB45500018,5.882352941176471
5328,WOS:A1978EG35900056,5.882352941176471
5329,WOS:A1978GC55400011,5.882352941176471
5330,WOS:A1978FN87100007,5.875
5331,WOS:A1978EQ77900058,5.875
5332,WOS:A1978FE06300016,5.875
5333,WOS:A1978EF37300031,5.875
5334,WOS:A1978FN21800024,5.875
5335,WOS:A1978EX00200050,5.875
5336,WOS:A1978EQ62500016,5.875
5337,WOS:A1978FQ52800048,5.875
5338,WOS:A1978FG71100014,5.875
5339,WOS:A1978EQ53700013,5.875
5340,WOS:A1978EU20600005,5.875
5341,WOS:A1978EZ99900132,5.875
5342,WOS:A1978FL95000028,5.875
5343,WOS:A1978EX37500018,5.875
5344,WOS:A1978FM96800007,5.866666666666666
5345,WOS:A1978EY18300057,5.863636363636363
5346,WOS:A1978EU13900009,5.857142857142857
5347,WOS:A1978EK39300008,5.857142857142857
5348,WOS:A1978FB73600010,5.857142857142857
5349,WOS:A1978EK58300034,5.857142857142857
5350,WOS:A1978EZ99900117,5.857142857142857
5351,WOS:A1978EU89401408,5.857142857142857
5352,WOS:A1978EJ54800004,5.857142857142857
5353,WOS:A1978FP68000059,5.857142857142857
5354,WOS:A1978ES56200006,5.857142857142857
5355,WOS:A1978GA94700003,5.857142857142857
5356,WOS:A1978EU39000016,5.857142857142857
5357,WOS:A1978EQ69800023,5.857142857142857
5358,WOS:A1978EZ29400011,5.857142857142857
5359,WOS:A1978EZ36200016,5.857142857142857
5360,WOS:A1978EP71000050,5.85
5361,WOS:A1978FD01500005,5.846153846153846
5362,WOS:A1978FB94300039,5.846153846153846
5363,WOS:A1978EJ45800007,5.846153846153846
5364,WOS:A1978FE24300009,5.842105263157895
5365,WOS:A1978EX28600060,5.840909090909091
5366,WOS:A1978FG63900022,5.833333333333333
5367,WOS:A1978EL35200011,5.833333333333333
5368,WOS:A1978ES37200060,5.833333333333333
5369,WOS:A1978FX26200002,5.833333333333333
5370,WOS:A1978FQ62500006,5.833333333333333
5371,WOS:A1978EG16700076,5.833333333333333
5372,WOS:A1978GC98300020,5.833333333333333
5373,WOS:A1978FA97500011,5.833333333333333
5374,WOS:A1978FL81400026,5.833333333333333
5375,WOS:A1978EQ04200007,5.833333333333333
5376,WOS:A1978EZ98000002,5.833333333333333
5377,WOS:A1978FP06000016,5.833333333333333
5378,WOS:A1978EM45000015,5.833333333333333
5379,WOS:A1978EX18301835,5.833333333333333
5380,WOS:A1978EH77300029,5.827586206896552
5381,WOS:A1978FF06500002,5.826086956521739
5382,WOS:A1978FX96800005,5.818181818181818
5383,WOS:A1978FS38900021,5.818181818181818
5384,WOS:A1978FS89400033,5.818181818181818
5385,WOS:A1978FQ86300044,5.814814814814815
5386,WOS:A1978EK02900027,5.8125
5387,WOS:A1978EU94600117,5.8125
5388,WOS:A1978EL81600062,5.809523809523809
5389,WOS:A1978FG63900001,5.8
5390,WOS:A1978EN18900012,5.8
5391,WOS:A1978FA98000001,5.8
5392,WOS:A1978EV95400035,5.8
5393,WOS:A1978FL48600008,5.8
5394,WOS:A1978GA40600011,5.8
5395,WOS:A1978EX31100039,5.8
5396,WOS:A1978FT07100029,5.8
5397,WOS:A1978FL31000026,5.8
5398,WOS:A1978ER57200002,5.8
5399,WOS:A1978FR17900042,5.8
5400,WOS:A1978FS43400011,5.8
5401,WOS:A1978EQ57100018,5.8
5402,WOS:A1978EQ84900002,5.8
5403,WOS:A1978FN06700011,5.8
5404,WOS:A1978ER04400001,5.8
5405,WOS:A1978FC70400017,5.8
5406,WOS:A1978EK91200007,5.8
5407,WOS:A1978EK69000006,5.8
5408,WOS:A1978EV26300047,5.8
5409,WOS:A1978EJ08900001,5.8
5410,WOS:A1978FQ86300003,5.8
5411,WOS:A1978FJ82400002,5.8
5412,WOS:A1978EU63300019,5.8
5413,WOS:A1978EL70600020,5.8
5414,WOS:A1978FH02900016,5.8
5415,WOS:A1978EZ99900047,5.8
5416,WOS:A1978EH63000009,5.8
5417,WOS:A1978FD47600016,5.8
5418,WOS:A1978ES33900005,5.8
5419,WOS:A1978FD20000001,5.8
5420,WOS:A1978EG94300049,5.794117647058823
5421,WOS:A1978FK60600010,5.7894736842105265
5422,WOS:A1978FG82200053,5.785714285714286
5423,WOS:A1978EQ02800008,5.785714285714286
5424,WOS:A1978FR18700006,5.782608695652174
5425,WOS:A1978FQ00800046,5.777777777777778
5426,WOS:A1978FG46400011,5.777777777777778
5427,WOS:A1978EJ34200007,5.777777777777778
5428,WOS:A1978EL92000001,5.777777777777778
5429,WOS:A1978EQ89900006,5.777777777777778
5430,WOS:A1978EW73100004,5.777777777777778
5431,WOS:A1978FN26200009,5.769230769230769
5432,WOS:A1978FV96900003,5.769230769230769
5433,WOS:A1978GC25200091,5.769230769230769
5434,WOS:A1978EK27200017,5.769230769230769
5435,WOS:A1978EG94300010,5.769230769230769
5436,WOS:A1978EU66700004,5.764705882352941
5437,WOS:A1978EQ74700016,5.761904761904762
5438,WOS:A1978FQ44400007,5.761904761904762
5439,WOS:A1978EV29600027,5.75
5440,WOS:A1978EZ31000007,5.75
5441,WOS:A1978EG41300010,5.75
5442,WOS:A1978EL64300060,5.75
5443,WOS:A1978FP91800004,5.75
5444,WOS:A1978ES27200015,5.75
5445,WOS:A1978FL15800005,5.75
5446,WOS:A1978FA95900062,5.75
5447,WOS:A1978EM67700033,5.75
5448,WOS:A1978EL73000004,5.75
5449,WOS:A1978EU94600051,5.75
5450,WOS:A1978FL37700018,5.75
5451,WOS:A1978EM14200008,5.75
5452,WOS:A1978GC61800007,5.75
5453,WOS:A1978ES97400002,5.75
5454,WOS:A1978GU98300134,5.75
5455,WOS:A1978EJ82800005,5.75
5456,WOS:A1978FC77900024,5.75
5457,WOS:A1978FP57000011,5.75
5458,WOS:A1978FW42500005,5.75
5459,WOS:A1978ER65800056,5.75
5460,WOS:A1978FV31700007,5.75
5461,WOS:A1978FV67700034,5.75
5462,WOS:A1978FJ21800010,5.75
5463,WOS:A1978FS42000016,5.75
5464,WOS:A1978EP04701241,5.75
5465,WOS:A1978EM65100020,5.75
5466,WOS:A1978GG67000025,5.75
5467,WOS:A1978EM12800026,5.75
5468,WOS:A1978FK25600055,5.75
5469,WOS:A1978FL47500010,5.75
5470,WOS:A1978EN68400002,5.75
5471,WOS:A1978EW36500015,5.75
5472,WOS:A1978FV36600030,5.75
5473,WOS:A1978EJ03100002,5.75
5474,WOS:A1978FM03700003,5.75
5475,WOS:A1978GU98300023,5.75
5476,WOS:A1978EU77200008,5.75
5477,WOS:A1978EV91500059,5.75
5478,WOS:A1978FZ31400003,5.75
5479,WOS:A1978EL71200007,5.75
5480,WOS:A1978ES14600003,5.75
5481,WOS:A1978ET11400009,5.75
5482,WOS:A1978EZ61500011,5.75
5483,WOS:A1978FL46900019,5.75
5484,WOS:A1978ER42000018,5.75
5485,WOS:A1978FA80400001,5.75
5486,WOS:A1978GC27600035,5.75
5487,WOS:A1978FB94100022,5.75
5488,WOS:A1978FM05400003,5.75
5489,WOS:A1978FX04100007,5.741935483870968
5490,WOS:A1978FR17000013,5.739130434782608
5491,WOS:A1978FK50800001,5.739130434782608
5492,WOS:A1978ER50300052,5.7368421052631575
5493,WOS:A1978EQ03200004,5.730769230769231
5494,WOS:A1978GK08500010,5.7272727272727275
5495,WOS:A1978FL38500006,5.7272727272727275
5496,WOS:A1978FQ46000008,5.722222222222222
5497,WOS:A1978EQ77900056,5.714285714285714
5498,WOS:A1978FL38500003,5.714285714285714
5499,WOS:A1978FH78000013,5.714285714285714
5500,WOS:A1978FF93500001,5.714285714285714
5501,WOS:A1978FP67300004,5.714285714285714
5502,WOS:A1978FF35800006,5.714285714285714
5503,WOS:A1978GE72600009,5.714285714285714
5504,WOS:A1978FP10100029,5.714285714285714
5505,WOS:A1978FR91000016,5.714285714285714
5506,WOS:A1978FE37800029,5.708333333333333
5507,WOS:A1978FM48800012,5.705882352941177
5508,WOS:A1978FU73000035,5.7011494252873565
5509,WOS:A1978ER94400011,5.7
5510,WOS:A1978ET33600019,5.7
5511,WOS:A1978FJ59600026,5.7
5512,WOS:A1978FN21800002,5.7
5513,WOS:A1978EN70100051,5.7
5514,WOS:A1978FT30200025,5.693548387096774
5515,WOS:A1978ET37900050,5.6923076923076925
5516,WOS:A1978FB61400003,5.6923076923076925
5517,WOS:A1978EZ97400001,5.6875
5518,WOS:A1978EP71800016,5.6875
5519,WOS:A1978EK55100006,5.684210526315789
5520,WOS:A1978ET41600009,5.684210526315789
5521,WOS:A1978EM99500006,5.68
5522,WOS:A1978EU47800013,5.67741935483871
5523,WOS:A1978EV74900009,5.666666666666667
5524,WOS:A1978ER08600016,5.666666666666667
5525,WOS:A1978EK02600009,5.666666666666667
5526,WOS:A1978EN68400038,5.666666666666667
5527,WOS:A1978EU16700015,5.666666666666667
5528,WOS:A1978FC29900023,5.666666666666667
5529,WOS:A1978EK55100014,5.666666666666667
5530,WOS:A1978GA74400199,5.666666666666667
5531,WOS:A1978FP58700016,5.666666666666667
5532,WOS:A1978FQ54500046,5.666666666666667
5533,WOS:A1978EX88700002,5.666666666666667
5534,WOS:A1978GC43100007,5.666666666666667
5535,WOS:A1978FG93200025,5.666666666666667
5536,WOS:A1978EZ05600010,5.666666666666667
5537,WOS:A1978FL77200019,5.666666666666667
5538,WOS:A1978EU86100005,5.666666666666667
5539,WOS:A1978EF87900028,5.666666666666667
5540,WOS:A1978FT10400036,5.666666666666667
5541,WOS:A1978FE52200017,5.666666666666667
5542,WOS:A1978EU66600014,5.666666666666667
5543,WOS:A1978FP83600010,5.666666666666667
5544,WOS:A1978GM08800002,5.666666666666667
5545,WOS:A1978FJ08200003,5.666666666666667
5546,WOS:A1978EU53700038,5.666666666666667
5547,WOS:A1978EM59000031,5.666666666666667
5548,WOS:A1978ES45400518,5.666666666666667
5549,WOS:A1978EU89600006,5.666666666666667
5550,WOS:A1978FW99200004,5.666666666666667
5551,WOS:A1978EH71800036,5.666666666666667
5552,WOS:A1978ET46700028,5.666666666666667
5553,WOS:A1978EV11700225,5.666666666666667
5554,WOS:A1978EV75900022,5.666666666666667
5555,WOS:A1978EX41600007,5.666666666666667
5556,WOS:A1978FG81900039,5.666666666666667
5557,WOS:A1978EU16300064,5.666666666666667
5558,WOS:A1978FL22300041,5.666666666666667
5559,WOS:A1978GG84300009,5.666666666666667
5560,WOS:A1978FJ26500038,5.666666666666667
5561,WOS:A1978FJ36000008,5.666666666666667
5562,WOS:A1978EW17400005,5.666666666666667
5563,WOS:A1978ER11700002,5.666666666666667
5564,WOS:A1978FH80600013,5.666666666666667
5565,WOS:A1978FK87800010,5.666666666666667
5566,WOS:A1978FT90400004,5.666666666666667
5567,WOS:A1978EH65000008,5.666666666666667
5568,WOS:A1978ER31600009,5.666666666666667
5569,WOS:A1978FV54600493,5.666666666666667
5570,WOS:A1978FA55000011,5.666666666666667
5571,WOS:A1978GF60900004,5.666666666666667
5572,WOS:A1978FF36000001,5.666666666666667
5573,WOS:A1978FD03000007,5.666666666666667
5574,WOS:A1978ER59001592,5.666666666666667
5575,WOS:A1978FJ11000024,5.666666666666667
5576,WOS:A1978EU32900007,5.666666666666667
5577,WOS:A1978EJ34200037,5.666666666666667
5578,WOS:A1978FU21800024,5.666666666666667
5579,WOS:A1978FK84000007,5.666666666666667
5580,WOS:A1978EU34600004,5.666666666666667
5581,WOS:A1978EJ40400007,5.666666666666667
5582,WOS:A1978EX18302988,5.666666666666667
5583,WOS:A1978ER08600011,5.666666666666667
5584,WOS:A1978EZ97400020,5.666666666666667
5585,WOS:A1978ET01700009,5.666666666666667
5586,WOS:A1978FA80500019,5.666666666666667
5587,WOS:A1978EQ63300008,5.666666666666667
5588,WOS:A1978FZ90200009,5.666666666666667
5589,WOS:A1978FR18700014,5.666666666666667
5590,WOS:A1978ES92300011,5.666666666666667
5591,WOS:A1978ET05000138,5.666666666666667
5592,WOS:A1978EU87100004,5.666666666666667
5593,WOS:A1978EM45100001,5.666666666666667
5594,WOS:A1978FX03200029,5.666666666666667
5595,WOS:A1978EH78500014,5.666666666666667
5596,WOS:A1978GK13600016,5.666666666666667
5597,WOS:A1978EG39400045,5.666666666666667
5598,WOS:A1978ES44900004,5.666666666666667
5599,WOS:A1978FN47000001,5.666666666666667
5600,WOS:A1978GC16800004,5.666666666666667
5601,WOS:A1978EZ81700013,5.666666666666667
5602,WOS:A1978ES96000017,5.666666666666667
5603,WOS:A1978EV97400047,5.666666666666667
5604,WOS:A1978EM12800091,5.666666666666667
5605,WOS:A1978FQ11900011,5.666666666666667
5606,WOS:A1978FX53000003,5.666666666666667
5607,WOS:A1978FL43600044,5.666666666666667
5608,WOS:A1978ER65900010,5.666666666666667
5609,WOS:A1978EZ79700002,5.666666666666667
5610,WOS:A1978EP86400005,5.666666666666667
5611,WOS:A1978EY84900022,5.666666666666667
5612,WOS:A1978FU18500007,5.666666666666667
5613,WOS:A1978EJ09000006,5.666666666666667
5614,WOS:A1978FH16300006,5.666666666666667
5615,WOS:A1978GA03000022,5.666666666666667
5616,WOS:A1978FG41900005,5.666666666666667
5617,WOS:A1978FL05500029,5.666666666666667
5618,WOS:A1978FX82200007,5.666666666666667
5619,WOS:A1978EJ97700005,5.666666666666667
5620,WOS:A1978EV35100019,5.666666666666667
5621,WOS:A1978FU28100014,5.666666666666667
5622,WOS:A1978ES77900012,5.666666666666667
5623,WOS:A1978EZ61100014,5.666666666666667
5624,WOS:A1978EZ97400014,5.666666666666667
5625,WOS:A1978EL18500289,5.666666666666667
5626,WOS:A1978EK02600044,5.666666666666667
5627,WOS:A1978FA89800016,5.666666666666667
5628,WOS:A1978FF25800021,5.666666666666667
5629,WOS:A1978FD81700029,5.66
5630,WOS:A1978EK02600040,5.6571428571428575
5631,WOS:A1978FJ36600003,5.65
5632,WOS:A1978FK87700001,5.65
5633,WOS:A1978EH11500001,5.642857142857143
5634,WOS:A1978FL54000013,5.641025641025641
5635,WOS:A1978EK60900014,5.64
5636,WOS:A1978ES49400002,5.64
5637,WOS:A1978FG46400010,5.636363636363637
5638,WOS:A1978FD88800005,5.636363636363637
5639,WOS:A1978EK50500004,5.636363636363637
5640,WOS:A1978EG71400001,5.636363636363637
5641,WOS:A1978EN01600028,5.636363636363637
5642,WOS:A1978EH23900017,5.636363636363637
5643,WOS:A1978EK02600019,5.625
5644,WOS:A1978EJ16700008,5.625
5645,WOS:A1978FH40700013,5.625
5646,WOS:A1978EW74200023,5.625
5647,WOS:A1978EY18300072,5.625
5648,WOS:A1978FF64300055,5.619047619047619
5649,WOS:A1978FV55600007,5.615384615384615
5650,WOS:A1978EM70700004,5.615384615384615
5651,WOS:A1978EQ03400006,5.615384615384615
5652,WOS:A1978EV69500008,5.615384615384615
5653,WOS:A1978EY18300016,5.611111111111111
5654,WOS:A1978EF14100004,5.6
5655,WOS:A1978FP76100019,5.6
5656,WOS:A1978ES20100018,5.6
5657,WOS:A1978EQ77900048,5.6
5658,WOS:A1978FG39600016,5.6
5659,WOS:A1978FC43900011,5.6
5660,WOS:A1978EZ01700002,5.6
5661,WOS:A1978FK01700017,5.6
5662,WOS:A1978EV17800061,5.6
5663,WOS:A1978EN08800011,5.6
5664,WOS:A1978ES53400039,5.6
5665,WOS:A1978FW65800059,5.6
5666,WOS:A1978EW36800021,5.6
5667,WOS:A1978FF91200010,5.6
5668,WOS:A1978EQ41400007,5.6
5669,WOS:A1978FB74700004,5.6
5670,WOS:A1978ET02900014,5.6
5671,WOS:A1978EJ93200015,5.6
5672,WOS:A1978EN68400014,5.6
5673,WOS:A1978ES45400714,5.6
5674,WOS:A1978FD16900007,5.6
5675,WOS:A1978EY11600044,5.6
5676,WOS:A1978FD73200003,5.6
5677,WOS:A1978EU88300006,5.6
5678,WOS:A1978EJ51800008,5.6
5679,WOS:A1978EF72700015,5.6
5680,WOS:A1978EP04700371,5.6
5681,WOS:A1978FV05200001,5.6
5682,WOS:A1978EV54100042,5.6
5683,WOS:A1978EY08200003,5.588235294117647
5684,WOS:A1978FN26200033,5.588235294117647
5685,WOS:A1978EJ60700044,5.588235294117647
5686,WOS:A1978EJ92000066,5.586206896551724
5687,WOS:A1978EL47700019,5.586206896551724
5688,WOS:A1978FL06200029,5.583333333333333
5689,WOS:A1978FK56300001,5.583333333333333
5690,WOS:A1978GC55400002,5.580419580419581
5691,WOS:A1978FA09000020,5.58
5692,WOS:A1978FN87100001,5.578947368421052
5693,WOS:A1978FU65800020,5.578947368421052
5694,WOS:A1978EV26000030,5.578947368421052
5695,WOS:A1978EX20100004,5.575757575757576
5696,WOS:A1978EQ03200012,5.575757575757576
5697,WOS:A1978EF59600016,5.571428571428571
5698,WOS:A1978FQ72800067,5.571428571428571
5699,WOS:A1978EW34100047,5.571428571428571
5700,WOS:A1978EN68400037,5.571428571428571
5701,WOS:A1978FK94700011,5.571428571428571
5702,WOS:A1978FH34800008,5.571428571428571
5703,WOS:A1978EV74900016,5.571428571428571
5704,WOS:A1978FP99100001,5.571428571428571
5705,WOS:A1978EW20400011,5.571428571428571
5706,WOS:A1978FD09700010,5.571428571428571
5707,WOS:A1978EY47400006,5.571428571428571
5708,WOS:A1978FL09200004,5.571428571428571
5709,WOS:A1978FH02500015,5.571428571428571
5710,WOS:A1978EU89402005,5.571428571428571
5711,WOS:A1978GE04800028,5.571428571428571
5712,WOS:A1978FB72700019,5.5625
5713,WOS:A1978EQ74700007,5.5625
5714,WOS:A1978EX28600008,5.56
5715,WOS:A1978EQ39300001,5.5588235294117645
5716,WOS:A1978ET01700013,5.555555555555555
5717,WOS:A1978EL86600001,5.555555555555555
5718,WOS:A1978EX20100008,5.555555555555555
5719,WOS:A1978FY08100010,5.555555555555555
5720,WOS:A1978EM15900008,5.555555555555555
5721,WOS:A1978ET08800003,5.555555555555555
5722,WOS:A1978EH71800005,5.555555555555555
5723,WOS:A1978EL80800011,5.554054054054054
5724,WOS:A1978EK65900051,5.549019607843137
5725,WOS:A1978FP83800004,5.548387096774194
5726,WOS:A1978EM97800008,5.545454545454546
5727,WOS:A1978FW42700007,5.545454545454546
5728,WOS:A1978GA48300042,5.545454545454546
5729,WOS:A1978EL42400003,5.545454545454546
5730,WOS:A1978FP28200061,5.545454545454546
5731,WOS:A1978FN24300026,5.545454545454546
5732,WOS:A1978EX66700016,5.545454545454546
5733,WOS:A1978EG68800005,5.545454545454546
5734,WOS:A1978EF72700005,5.54054054054054
5735,WOS:A1978FA79500002,5.538461538461538
5736,WOS:A1978FB94300029,5.538461538461538
5737,WOS:A1978EN97000004,5.538461538461538
5738,WOS:A1978FB94300027,5.533333333333333
5739,WOS:A1978EZ98000017,5.529411764705882
5740,WOS:A1978ES79100012,5.523809523809524
5741,WOS:A1978ET38000040,5.523809523809524
5742,WOS:A1978EQ77900031,5.523809523809524
5743,WOS:A1978EX28700004,5.523809523809524
5744,WOS:A1978EX58100001,5.515625
5745,WOS:A1978FA60900027,5.5
5746,WOS:A1978EF01700025,5.5
5747,WOS:A1978FZ90100003,5.5
5748,WOS:A1978ET38500006,5.5
5749,WOS:A1978EG81500479,5.5
5750,WOS:A1978FZ90200011,5.5
5751,WOS:A1978EZ13700577,5.5
5752,WOS:A1978ER41400049,5.5
5753,WOS:A1978FS29500011,5.5
5754,WOS:A1978EW86500008,5.5
5755,WOS:A1978ER24100040,5.5
5756,WOS:A1978FP00400004,5.5
5757,WOS:A1978EV05200021,5.5
5758,WOS:A1978FA92000028,5.5
5759,WOS:A1978ET13900010,5.5
5760,WOS:A1978EV17800040,5.5
5761,WOS:A1978FS38800004,5.5
5762,WOS:A1978EP04700370,5.5
